"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"°C"	""	""	""	""	""	""
"06/26/2017 00:20'00"	"42912.0138888889"	"  21.9000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 00:30'00"	"42912.0208333333"	"  22.0000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 00:40'00"	"42912.0277777778"	"  21.8000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 00:50'00"	"42912.0347222222"	"  21.8000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 01:00'00"	"42912.0416666667"	"  21.8000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 01:10'00"	"42912.0486111111"	"  21.8000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 01:20'00"	"42912.0555555556"	"  21.7000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 01:30'00"	"42912.0625000000"	"  21.7000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 01:40'00"	"42912.0694444444"	"  21.6000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 01:50'00"	"42912.0763888889"	"  21.5000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 02:00'00"	"42912.0833333333"	"  21.5000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 02:10'00"	"42912.0902777778"	"  21.4000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 02:20'00"	"42912.0972222222"	"  21.6000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 02:30'00"	"42912.1041666667"	"  21.5000"	"  23.3000"	""	""	""	""	""	""	
"06/26/2017 02:40'00"	"42912.1111111111"	"  21.4000"	"  23.3000"	""	""	""	""	""	""	
"06/26/2017 02:50'00"	"42912.1180555556"	"  21.4000"	"  23.3000"	""	""	""	""	""	""	
"06/26/2017 03:00'00"	"42912.1250000000"	"  21.4000"	"  23.3000"	""	""	""	""	""	""	
"06/26/2017 03:10'00"	"42912.1319444444"	"  21.4000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 03:20'00"	"42912.1388888889"	"  21.4000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 03:30'00"	"42912.1458333333"	"  21.4000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 03:40'00"	"42912.1527777778"	"  21.4000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 03:50'00"	"42912.1597222222"	"  21.3000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 04:00'00"	"42912.1666666667"	"  21.3000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 04:10'00"	"42912.1736111111"	"  21.2000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 04:20'00"	"42912.1805555556"	"  21.2000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 04:30'00"	"42912.1875000000"	"  21.0000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 04:40'00"	"42912.1944444444"	"  21.1000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 04:50'00"	"42912.2013888889"	"  21.0000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 05:00'00"	"42912.2083333333"	"  21.1000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 05:10'00"	"42912.2152777778"	"  21.2000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 05:20'00"	"42912.2222222222"	"  21.4000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 05:30'00"	"42912.2291666667"	"  21.5000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 05:40'00"	"42912.2361111111"	"  21.6000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 05:50'00"	"42912.2430555556"	"  22.0000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 06:00'00"	"42912.2500000000"	"  22.2000"	"  22.9000"	""	""	""	""	""	""	
"06/26/2017 06:10'00"	"42912.2569444444"	"  22.4000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 06:20'00"	"42912.2638888889"	"  22.7000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 06:30'00"	"42912.2708333333"	"  23.4000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 06:40'00"	"42912.2777777778"	"  23.0000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 06:50'00"	"42912.2847222222"	"  22.5000"	"  23.0000"	""	""	""	""	""	""	
"06/26/2017 07:00'00"	"42912.2916666667"	"  23.0000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 07:10'00"	"42912.2986111111"	"  22.9000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 07:20'00"	"42912.3055555556"	"  23.0000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 07:30'00"	"42912.3125000000"	"  23.6000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 07:40'00"	"42912.3194444444"	"  23.7000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 07:50'00"	"42912.3263888889"	"  23.8000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 08:00'00"	"42912.3333333333"	"  23.8000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 08:10'00"	"42912.3402777778"	"  24.8000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 08:20'00"	"42912.3472222222"	"  25.0000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 08:30'00"	"42912.3541666667"	"  24.5000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 08:40'00"	"42912.3611111111"	"  25.0000"	"  23.1000"	""	""	""	""	""	""	
"06/26/2017 08:50'00"	"42912.3680555556"	"  26.0000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 09:00'00"	"42912.3750000000"	"  25.8000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 09:10'00"	"42912.3819444444"	"  26.5000"	"  23.2000"	""	""	""	""	""	""	
"06/26/2017 09:20'00"	"42912.3888888889"	"  27.4000"	"  23.3000"	""	""	""	""	""	""	
"06/26/2017 09:30'00"	"42912.3958333333"	"  27.4000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 09:40'00"	"42912.4027777778"	"  28.5000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 09:50'00"	"42912.4097222222"	"  29.1000"	"  23.6000"	""	""	""	""	""	""	
"06/26/2017 10:00'00"	"42912.4166666667"	"  27.5000"	"  23.7000"	""	""	""	""	""	""	
"06/26/2017 10:10'00"	"42912.4236111111"	"  27.1000"	"  23.8000"	""	""	""	""	""	""	
"06/26/2017 10:20'00"	"42912.4305555556"	"  28.1000"	"  23.9000"	""	""	""	""	""	""	
"06/26/2017 10:30'00"	"42912.4375000000"	"  28.6000"	"  24.0000"	""	""	""	""	""	""	
"06/26/2017 10:40'00"	"42912.4444444444"	"  28.8000"	"  24.1000"	""	""	""	""	""	""	
"06/26/2017 10:50'00"	"42912.4513888889"	"  29.5000"	"  24.1000"	""	""	""	""	""	""	
"06/26/2017 11:00'00"	"42912.4583333333"	"  28.6000"	"  24.2000"	""	""	""	""	""	""	
"06/26/2017 11:10'00"	"42912.4652777778"	"  28.5000"	"  24.4000"	""	""	""	""	""	""	
"06/26/2017 11:20'00"	"42912.4722222222"	"  28.4000"	"  24.5000"	""	""	""	""	""	""	
"06/26/2017 11:30'00"	"42912.4791666667"	"  26.8000"	"  24.6000"	""	""	""	""	""	""	
"06/26/2017 11:40'00"	"42912.4861111111"	"  28.8000"	"  24.6000"	""	""	""	""	""	""	
"06/26/2017 11:50'00"	"42912.4930555556"	"  29.3000"	"  24.7000"	""	""	""	""	""	""	
"06/26/2017 12:00'00"	"42912.5000000000"	"  27.9000"	"  24.7000"	""	""	""	""	""	""	
"06/26/2017 12:10'00"	"42912.5069444444"	"  27.8000"	"  24.8000"	""	""	""	""	""	""	
"06/26/2017 12:20'00"	"42912.5138888889"	"  28.0000"	"  24.8000"	""	""	""	""	""	""	
"06/26/2017 12:30'00"	"42912.5208333333"	"  28.5000"	"  24.8000"	""	""	""	""	""	""	
"06/26/2017 12:40'00"	"42912.5277777778"	"  27.5000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 12:50'00"	"42912.5347222222"	"  26.6000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 13:00'00"	"42912.5416666667"	"  26.9000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 13:10'00"	"42912.5486111111"	"  27.9000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 13:20'00"	"42912.5555555556"	"  28.2000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 13:30'00"	"42912.5625000000"	"  28.3000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 13:40'00"	"42912.5694444444"	"  28.9000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 13:50'00"	"42912.5763888889"	"  28.8000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 14:00'00"	"42912.5833333333"	"  28.5000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 14:10'00"	"42912.5902777778"	"  29.1000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 14:20'00"	"42912.5972222222"	"  29.7000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 14:30'00"	"42912.6041666667"	"  29.4000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 14:40'00"	"42912.6111111111"	"  29.2000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 14:50'00"	"42912.6180555556"	"  28.0000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 15:00'00"	"42912.6250000000"	"  27.7000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 15:10'00"	"42912.6319444444"	"  28.3000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 15:20'00"	"42912.6388888889"	"  29.1000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 15:30'00"	"42912.6458333333"	"  28.6000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 15:40'00"	"42912.6527777778"	"  28.8000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 15:50'00"	"42912.6597222222"	"  28.1000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 16:00'00"	"42912.6666666667"	"  28.4000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 16:10'00"	"42912.6736111111"	"  27.6000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 16:20'00"	"42912.6805555556"	"  27.2000"	"  25.1000"	""	""	""	""	""	""	
"06/26/2017 16:30'00"	"42912.6875000000"	"  27.3000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 16:40'00"	"42912.6944444444"	"  26.7000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 16:50'00"	"42912.7013888889"	"  26.9000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 17:00'00"	"42912.7083333333"	"  26.2000"	"  25.0000"	""	""	""	""	""	""	
"06/26/2017 17:10'00"	"42912.7152777778"	"  26.4000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 17:20'00"	"42912.7222222222"	"  26.1000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 17:30'00"	"42912.7291666667"	"  25.9000"	"  24.9000"	""	""	""	""	""	""	
"06/26/2017 17:40'00"	"42912.7361111111"	"  25.3000"	"  24.8000"	""	""	""	""	""	""	
"06/26/2017 17:50'00"	"42912.7430555556"	"  24.8000"	"  24.8000"	""	""	""	""	""	""	
"06/26/2017 18:00'00"	"42912.7500000000"	"  24.4000"	"  24.8000"	""	""	""	""	""	""	
"06/26/2017 18:10'00"	"42912.7569444444"	"  24.1000"	"  24.8000"	""	""	""	""	""	""	
"06/26/2017 18:20'00"	"42912.7638888889"	"  23.8000"	"  24.7000"	""	""	""	""	""	""	
"06/26/2017 18:30'00"	"42912.7708333333"	"  23.8000"	"  24.6000"	""	""	""	""	""	""	
"06/26/2017 18:40'00"	"42912.7777777778"	"  23.7000"	"  24.6000"	""	""	""	""	""	""	
"06/26/2017 18:50'00"	"42912.7847222222"	"  23.5000"	"  24.5000"	""	""	""	""	""	""	
"06/26/2017 19:00'00"	"42912.7916666667"	"  23.2000"	"  24.4000"	""	""	""	""	""	""	
"06/26/2017 19:10'00"	"42912.7986111111"	"  23.2000"	"  24.4000"	""	""	""	""	""	""	
"06/26/2017 19:20'00"	"42912.8055555556"	"  22.9000"	"  24.3000"	""	""	""	""	""	""	
"06/26/2017 19:30'00"	"42912.8125000000"	"  22.7000"	"  24.3000"	""	""	""	""	""	""	
"06/26/2017 19:40'00"	"42912.8194444444"	"  22.6000"	"  24.2000"	""	""	""	""	""	""	
"06/26/2017 19:50'00"	"42912.8263888889"	"  22.6000"	"  24.1000"	""	""	""	""	""	""	
"06/26/2017 20:00'00"	"42912.8333333333"	"  22.5000"	"  24.0000"	""	""	""	""	""	""	
"06/26/2017 20:10'00"	"42912.8402777778"	"  22.4000"	"  24.0000"	""	""	""	""	""	""	
"06/26/2017 20:20'00"	"42912.8472222222"	"  22.3000"	"  24.0000"	""	""	""	""	""	""	
"06/26/2017 20:30'00"	"42912.8541666667"	"  22.1000"	"  23.9000"	""	""	""	""	""	""	
"06/26/2017 20:40'00"	"42912.8611111111"	"  21.9000"	"  23.8000"	""	""	""	""	""	""	
"06/26/2017 20:50'00"	"42912.8680555556"	"  22.3000"	"  23.9000"	""	""	""	""	""	""	
"06/26/2017 21:00'00"	"42912.8750000000"	"  22.1000"	"  23.8000"	""	""	""	""	""	""	
"06/26/2017 21:10'00"	"42912.8819444444"	"  21.9000"	"  23.7000"	""	""	""	""	""	""	
"06/26/2017 21:20'00"	"42912.8888888889"	"  22.0000"	"  23.7000"	""	""	""	""	""	""	
"06/26/2017 21:30'00"	"42912.8958333333"	"  22.0000"	"  23.7000"	""	""	""	""	""	""	
"06/26/2017 21:40'00"	"42912.9027777778"	"  22.0000"	"  23.6000"	""	""	""	""	""	""	
"06/26/2017 21:50'00"	"42912.9097222222"	"  22.0000"	"  23.6000"	""	""	""	""	""	""	
"06/26/2017 22:00'00"	"42912.9166666667"	"  21.7000"	"  23.6000"	""	""	""	""	""	""	
"06/26/2017 22:10'00"	"42912.9236111111"	"  21.8000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 22:20'00"	"42912.9305555556"	"  21.7000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 22:30'00"	"42912.9375000000"	"  21.9000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 22:40'00"	"42912.9444444444"	"  21.9000"	"  23.5000"	""	""	""	""	""	""	
"06/26/2017 22:50'00"	"42912.9513888889"	"  21.5000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 23:00'00"	"42912.9583333333"	"  21.9000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 23:10'00"	"42912.9652777778"	"  21.7000"	"  23.3000"	""	""	""	""	""	""	
"06/26/2017 23:20'00"	"42912.9722222222"	"  21.7000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 23:30'00"	"42912.9791666667"	"  21.7000"	"  23.4000"	""	""	""	""	""	""	
"06/26/2017 23:40'00"	"42912.9861111111"	"  21.4000"	"  23.3000"	""	""	""	""	""	""	
"06/26/2017 23:50'00"	"42912.9930555556"	"  21.3000"	"  23.3000"	""	""	""	""	""	""	
"06/27/2017 00:00'00"	"42913.0000000000"	"  21.4000"	"  23.3000"	""	""	""	""	""	""	
"06/27/2017 00:10'00"	"42913.0069444444"	"  21.4000"	"  23.3000"	""	""	""	""	""	""	
"06/27/2017 00:20'00"	"42913.0138888889"	"  21.4000"	"  23.2000"	""	""	""	""	""	""	
"06/27/2017 00:30'00"	"42913.0208333333"	"  21.3000"	"  23.2000"	""	""	""	""	""	""	
"06/27/2017 00:40'00"	"42913.0277777778"	"  21.3000"	"  23.2000"	""	""	""	""	""	""	
"06/27/2017 00:50'00"	"42913.0347222222"	"  21.3000"	"  23.2000"	""	""	""	""	""	""	
"06/27/2017 01:00'00"	"42913.0416666667"	"  21.2000"	"  23.2000"	""	""	""	""	""	""	
"06/27/2017 01:10'00"	"42913.0486111111"	"  21.2000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 01:20'00"	"42913.0555555556"	"  21.0000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 01:30'00"	"42913.0625000000"	"  20.9000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 01:40'00"	"42913.0694444444"	"  20.9000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 01:50'00"	"42913.0763888889"	"  20.9000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 02:00'00"	"42913.0833333333"	"  20.9000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 02:10'00"	"42913.0902777778"	"  21.0000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 02:20'00"	"42913.0972222222"	"  20.9000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 02:30'00"	"42913.1041666667"	"  21.0000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 02:40'00"	"42913.1111111111"	"  21.0000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 02:50'00"	"42913.1180555556"	"  20.8000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 03:00'00"	"42913.1250000000"	"  20.9000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 03:10'00"	"42913.1319444444"	"  20.9000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 03:20'00"	"42913.1388888889"	"  20.9000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 03:30'00"	"42913.1458333333"	"  20.9000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 03:40'00"	"42913.1527777778"	"  20.9000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 03:50'00"	"42913.1597222222"	"  20.8000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 04:00'00"	"42913.1666666667"	"  20.8000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 04:10'00"	"42913.1736111111"	"  20.9000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 04:20'00"	"42913.1805555556"	"  20.6000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 04:30'00"	"42913.1875000000"	"  20.5000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 04:40'00"	"42913.1944444444"	"  20.5000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 04:50'00"	"42913.2013888889"	"  20.5000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 05:00'00"	"42913.2083333333"	"  20.6000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 05:10'00"	"42913.2152777778"	"  20.9000"	"  22.8000"	""	""	""	""	""	""	
"06/27/2017 05:20'00"	"42913.2222222222"	"  21.0000"	"  22.8000"	""	""	""	""	""	""	
"06/27/2017 05:30'00"	"42913.2291666667"	"  21.0000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 05:40'00"	"42913.2361111111"	"  21.2000"	"  22.8000"	""	""	""	""	""	""	
"06/27/2017 05:50'00"	"42913.2430555556"	"  21.2000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 06:00'00"	"42913.2500000000"	"  21.6000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 06:10'00"	"42913.2569444444"	"  22.2000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 06:20'00"	"42913.2638888889"	"  22.1000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 06:30'00"	"42913.2708333333"	"  22.8000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 06:40'00"	"42913.2777777778"	"  22.5000"	"  22.9000"	""	""	""	""	""	""	
"06/27/2017 06:50'00"	"42913.2847222222"	"  23.9000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 07:00'00"	"42913.2916666667"	"  23.7000"	"  23.0000"	""	""	""	""	""	""	
"06/27/2017 07:10'00"	"42913.2986111111"	"  26.2000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 07:20'00"	"42913.3055555556"	"  25.0000"	"  23.1000"	""	""	""	""	""	""	
"06/27/2017 07:30'00"	"42913.3125000000"	"  24.2000"	"  23.2000"	""	""	""	""	""	""	
"06/27/2017 07:40'00"	"42913.3194444444"	"  25.1000"	"  23.2000"	""	""	""	""	""	""	
"06/27/2017 07:50'00"	"42913.3263888889"	"  25.3000"	"  23.3000"	""	""	""	""	""	""	
"06/27/2017 08:00'00"	"42913.3333333333"	"  25.0000"	"  23.4000"	""	""	""	""	""	""	
"06/27/2017 08:10'00"	"42913.3402777778"	"  25.0000"	"  23.5000"	""	""	""	""	""	""	
"06/27/2017 08:20'00"	"42913.3472222222"	"  25.7000"	"  23.5000"	""	""	""	""	""	""	
"06/27/2017 08:30'00"	"42913.3541666667"	"  26.7000"	"  23.5000"	""	""	""	""	""	""	
"06/27/2017 08:40'00"	"42913.3611111111"	"  26.4000"	"  23.6000"	""	""	""	""	""	""	
"06/27/2017 08:50'00"	"42913.3680555556"	"  26.4000"	"  23.7000"	""	""	""	""	""	""	
"06/27/2017 09:00'00"	"42913.3750000000"	"  27.1000"	"  23.8000"	""	""	""	""	""	""	
"06/27/2017 09:10'00"	"42913.3819444444"	"  25.8000"	"  23.8000"	""	""	""	""	""	""	
"06/27/2017 09:20'00"	"42913.3888888889"	"  25.8000"	"  23.9000"	""	""	""	""	""	""	
"06/27/2017 09:30'00"	"42913.3958333333"	"  26.8000"	"  23.9000"	""	""	""	""	""	""	
"06/27/2017 09:40'00"	"42913.4027777778"	"  27.7000"	"  24.0000"	""	""	""	""	""	""	
"06/27/2017 09:50'00"	"42913.4097222222"	"  27.5000"	"  24.0000"	""	""	""	""	""	""	
"06/27/2017 10:00'00"	"42913.4166666667"	"  26.5000"	"  24.1000"	""	""	""	""	""	""	
"06/27/2017 10:10'00"	"42913.4236111111"	"  27.7000"	"  24.1000"	""	""	""	""	""	""	
"06/27/2017 10:20'00"	"42913.4305555556"	"  26.4000"	"  24.2000"	""	""	""	""	""	""	
"06/27/2017 10:30'00"	"42913.4375000000"	"  27.4000"	"  24.2000"	""	""	""	""	""	""	
"06/27/2017 10:40'00"	"42913.4444444444"	"  27.4000"	"  24.3000"	""	""	""	""	""	""	
"06/27/2017 10:50'00"	"42913.4513888889"	"  27.8000"	"  24.4000"	""	""	""	""	""	""	
"06/27/2017 11:00'00"	"42913.4583333333"	"  28.8000"	"  24.4000"	""	""	""	""	""	""	
"06/27/2017 11:10'00"	"42913.4652777778"	"  28.6000"	"  24.5000"	""	""	""	""	""	""	
"06/27/2017 11:20'00"	"42913.4722222222"	"  28.1000"	"  24.5000"	""	""	""	""	""	""	
"06/27/2017 11:30'00"	"42913.4791666667"	"  26.5000"	"  24.6000"	""	""	""	""	""	""	
"06/27/2017 11:40'00"	"42913.4861111111"	"  26.1000"	"  24.6000"	""	""	""	""	""	""	
"06/27/2017 11:50'00"	"42913.4930555556"	"  26.2000"	"  24.6000"	""	""	""	""	""	""	
"06/27/2017 12:00'00"	"42913.5000000000"	"  27.8000"	"  24.6000"	""	""	""	""	""	""	
"06/27/2017 12:10'00"	"42913.5069444444"	"  29.9000"	"  24.6000"	""	""	""	""	""	""	
"06/27/2017 12:20'00"	"42913.5138888889"	"  31.7000"	"  24.7000"	""	""	""	""	""	""	
"06/27/2017 12:30'00"	"42913.5208333333"	"  32.2000"	"  24.8000"	""	""	""	""	""	""	
"06/27/2017 12:40'00"	"42913.5277777778"	"  32.1000"	"  24.9000"	""	""	""	""	""	""	
"06/27/2017 12:50'00"	"42913.5347222222"	"  31.5000"	"  25.0000"	""	""	""	""	""	""	
"06/27/2017 13:00'00"	"42913.5416666667"	"  32.0000"	"  25.1000"	""	""	""	""	""	""	
"06/27/2017 13:10'00"	"42913.5486111111"	"  32.5000"	"  25.2000"	""	""	""	""	""	""	
"06/27/2017 13:20'00"	"42913.5555555556"	"  33.0000"	"  25.3000"	""	""	""	""	""	""	
"06/27/2017 13:30'00"	"42913.5625000000"	"  32.4000"	"  25.4000"	""	""	""	""	""	""	
"06/27/2017 13:40'00"	"42913.5694444444"	"  34.7000"	"  25.5000"	""	""	""	""	""	""	
"06/27/2017 13:50'00"	"42913.5763888889"	"  31.2000"	"  25.6000"	""	""	""	""	""	""	
"06/27/2017 14:00'00"	"42913.5833333333"	"  31.1000"	"  25.7000"	""	""	""	""	""	""	
"06/27/2017 14:10'00"	"42913.5902777778"	"  31.0000"	"  25.8000"	""	""	""	""	""	""	
"06/27/2017 14:20'00"	"42913.5972222222"	"  29.6000"	"  25.8000"	""	""	""	""	""	""	
"06/27/2017 14:30'00"	"42913.6041666667"	"  30.9000"	"  25.8000"	""	""	""	""	""	""	
"06/27/2017 14:40'00"	"42913.6111111111"	"  30.0000"	"  25.8000"	""	""	""	""	""	""	
"06/27/2017 14:50'00"	"42913.6180555556"	"  26.4000"	"  25.8000"	""	""	""	""	""	""	
"06/27/2017 15:00'00"	"42913.6250000000"	"  26.3000"	"  25.8000"	""	""	""	""	""	""	
"06/27/2017 15:10'00"	"42913.6319444444"	"  26.1000"	"  25.8000"	""	""	""	""	""	""	
"06/27/2017 15:20'00"	"42913.6388888889"	"  27.5000"	"  25.7000"	""	""	""	""	""	""	
"06/27/2017 15:30'00"	"42913.6458333333"	"  29.3000"	"  25.7000"	""	""	""	""	""	""	
"06/27/2017 15:40'00"	"42913.6527777778"	"  28.2000"	"  25.6000"	""	""	""	""	""	""	
"06/27/2017 15:50'00"	"42913.6597222222"	"  28.1000"	"  25.6000"	""	""	""	""	""	""	
"06/27/2017 16:00'00"	"42913.6666666667"	"  27.6000"	"  25.6000"	""	""	""	""	""	""	
"06/27/2017 16:10'00"	"42913.6736111111"	"  26.5000"	"  25.6000"	""	""	""	""	""	""	
"06/27/2017 16:20'00"	"42913.6805555556"	"  26.3000"	"  25.6000"	""	""	""	""	""	""	
"06/27/2017 16:30'00"	"42913.6875000000"	"  25.6000"	"  25.5000"	""	""	""	""	""	""	
"06/27/2017 16:40'00"	"42913.6944444444"	"  25.5000"	"  25.6000"	""	""	""	""	""	""	
"06/27/2017 16:50'00"	"42913.7013888889"	"  25.3000"	"  25.5000"	""	""	""	""	""	""	
"06/27/2017 17:00'00"	"42913.7083333333"	"  25.3000"	"  25.4000"	""	""	""	""	""	""	
"06/27/2017 17:10'00"	"42913.7152777778"	"  25.0000"	"  25.4000"	""	""	""	""	""	""	
"06/27/2017 17:20'00"	"42913.7222222222"	"  24.7000"	"  25.4000"	""	""	""	""	""	""	
"06/27/2017 17:30'00"	"42913.7291666667"	"  24.6000"	"  25.3000"	""	""	""	""	""	""	
"06/27/2017 17:40'00"	"42913.7361111111"	"  24.0000"	"  25.3000"	""	""	""	""	""	""	
"06/27/2017 17:50'00"	"42913.7430555556"	"  24.6000"	"  25.2000"	""	""	""	""	""	""	
"06/27/2017 18:00'00"	"42913.7500000000"	"  24.1000"	"  25.2000"	""	""	""	""	""	""	
"06/27/2017 18:10'00"	"42913.7569444444"	"  23.5000"	"  25.1000"	""	""	""	""	""	""	
"06/27/2017 18:20'00"	"42913.7638888889"	"  23.4000"	"  25.1000"	""	""	""	""	""	""	
"06/27/2017 18:30'00"	"42913.7708333333"	"  23.2000"	"  25.0000"	""	""	""	""	""	""	
"06/27/2017 18:40'00"	"42913.7777777778"	"  23.4000"	"  25.0000"	""	""	""	""	""	""	
"06/27/2017 18:50'00"	"42913.7847222222"	"  23.1000"	"  24.9000"	""	""	""	""	""	""	
"06/27/2017 19:00'00"	"42913.7916666667"	"  23.0000"	"  24.9000"	""	""	""	""	""	""	
