"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"%RH"	""	""	""	""	""	""
"09/21/2017 13:40'00"	"42999.5694444444"	"  32.7000"	"  37.0000"	""	""	""	""	""	""	
"09/21/2017 13:50'00"	"42999.5763888889"	"  32.7000"	"  37.0000"	""	""	""	""	""	""	
"09/21/2017 14:00'00"	"42999.5833333333"	"  32.5000"	"  38.0000"	""	""	""	""	""	""	
"09/21/2017 14:10'00"	"42999.5902777778"	"  32.3000"	"  35.0000"	""	""	""	""	""	""	
"09/21/2017 14:20'00"	"42999.5972222222"	"  31.7000"	"  37.0000"	""	""	""	""	""	""	
"09/21/2017 14:30'00"	"42999.6041666667"	"  30.9000"	"  40.0000"	""	""	""	""	""	""	
"09/21/2017 14:40'00"	"42999.6111111111"	"  29.3000"	"  40.0000"	""	""	""	""	""	""	
"09/21/2017 14:50'00"	"42999.6180555556"	"  29.1000"	"  47.0000"	""	""	""	""	""	""	
"09/21/2017 15:00'00"	"42999.6250000000"	"  28.4000"	"  47.0000"	""	""	""	""	""	""	
"09/21/2017 15:10'00"	"42999.6319444444"	"  30.1000"	"  40.0000"	""	""	""	""	""	""	
"09/21/2017 15:20'00"	"42999.6388888889"	"  30.7000"	"  41.0000"	""	""	""	""	""	""	
"09/21/2017 15:30'00"	"42999.6458333333"	"  30.5000"	"  45.0000"	""	""	""	""	""	""	
"09/21/2017 15:40'00"	"42999.6527777778"	"  29.7000"	"  44.0000"	""	""	""	""	""	""	
"09/21/2017 15:50'00"	"42999.6597222222"	"  30.0000"	"  45.0000"	""	""	""	""	""	""	
"09/21/2017 16:00'00"	"42999.6666666667"	"  30.3000"	"  43.0000"	""	""	""	""	""	""	
"09/21/2017 16:10'00"	"42999.6736111111"	"  28.4000"	"  49.0000"	""	""	""	""	""	""	
"09/21/2017 16:20'00"	"42999.6805555556"	"  27.0000"	"  52.0000"	""	""	""	""	""	""	
"09/21/2017 16:30'00"	"42999.6875000000"	"  26.3000"	"  53.0000"	""	""	""	""	""	""	
"09/21/2017 16:40'00"	"42999.6944444444"	"  26.5000"	"  52.0000"	""	""	""	""	""	""	
"09/21/2017 16:50'00"	"42999.7013888889"	"  26.0000"	"  58.0000"	""	""	""	""	""	""	
"09/21/2017 17:00'00"	"42999.7083333333"	"  25.7000"	"  57.0000"	""	""	""	""	""	""	
"09/21/2017 17:10'00"	"42999.7152777778"	"  25.5000"	"  58.0000"	""	""	""	""	""	""	
"09/21/2017 17:20'00"	"42999.7222222222"	"  25.2000"	"  59.0000"	""	""	""	""	""	""	
"09/21/2017 17:30'00"	"42999.7291666667"	"  25.0000"	"  59.0000"	""	""	""	""	""	""	
"09/21/2017 17:40'00"	"42999.7361111111"	"  24.7000"	"  64.0000"	""	""	""	""	""	""	
"09/21/2017 17:50'00"	"42999.7430555556"	"  24.3000"	"  68.0000"	""	""	""	""	""	""	
"09/21/2017 18:00'00"	"42999.7500000000"	"  24.0000"	"  70.0000"	""	""	""	""	""	""	
"09/21/2017 18:10'00"	"42999.7569444444"	"  23.8000"	"  72.0000"	""	""	""	""	""	""	
"09/21/2017 18:20'00"	"42999.7638888889"	"  23.5000"	"  77.0000"	""	""	""	""	""	""	
"09/21/2017 18:30'00"	"42999.7708333333"	"  23.2000"	"  77.0000"	""	""	""	""	""	""	
"09/21/2017 18:40'00"	"42999.7777777778"	"  23.1000"	"  75.0000"	""	""	""	""	""	""	
"09/21/2017 18:50'00"	"42999.7847222222"	"  22.9000"	"  79.0000"	""	""	""	""	""	""	
"09/21/2017 19:00'00"	"42999.7916666667"	"  22.6000"	"  80.0000"	""	""	""	""	""	""	
"09/21/2017 19:10'00"	"42999.7986111111"	"  22.5000"	"  82.0000"	""	""	""	""	""	""	
"09/21/2017 19:20'00"	"42999.8055555556"	"  22.3000"	"  82.0000"	""	""	""	""	""	""	
"09/21/2017 19:30'00"	"42999.8125000000"	"  22.2000"	"  82.0000"	""	""	""	""	""	""	
"09/21/2017 19:40'00"	"42999.8194444444"	"  22.2000"	"  83.0000"	""	""	""	""	""	""	
"09/21/2017 19:50'00"	"42999.8263888889"	"  21.8000"	"  87.0000"	""	""	""	""	""	""	
"09/21/2017 20:00'00"	"42999.8333333333"	"  21.7000"	"  89.0000"	""	""	""	""	""	""	
"09/21/2017 20:10'00"	"42999.8402777778"	"  21.5000"	"  90.0000"	""	""	""	""	""	""	
"09/21/2017 20:20'00"	"42999.8472222222"	"  21.5000"	"  86.0000"	""	""	""	""	""	""	
"09/21/2017 20:30'00"	"42999.8541666667"	"  21.6000"	"  84.0000"	""	""	""	""	""	""	
"09/21/2017 20:40'00"	"42999.8611111111"	"  21.5000"	"  87.0000"	""	""	""	""	""	""	
"09/21/2017 20:50'00"	"42999.8680555556"	"  21.5000"	"  86.0000"	""	""	""	""	""	""	
"09/21/2017 21:00'00"	"42999.8750000000"	"  21.5000"	"  82.0000"	""	""	""	""	""	""	
"09/21/2017 21:10'00"	"42999.8819444444"	"  21.4000"	"  83.0000"	""	""	""	""	""	""	
"09/21/2017 21:20'00"	"42999.8888888889"	"  21.3000"	"  87.0000"	""	""	""	""	""	""	
"09/21/2017 21:30'00"	"42999.8958333333"	"  21.2000"	"  88.0000"	""	""	""	""	""	""	
"09/21/2017 21:40'00"	"42999.9027777778"	"  21.2000"	"  87.0000"	""	""	""	""	""	""	
"09/21/2017 21:50'00"	"42999.9097222222"	"  21.1000"	"  88.0000"	""	""	""	""	""	""	
"09/21/2017 22:00'00"	"42999.9166666667"	"  20.9000"	"  88.0000"	""	""	""	""	""	""	
"09/21/2017 22:10'00"	"42999.9236111111"	"  20.8000"	"  87.0000"	""	""	""	""	""	""	
"09/21/2017 22:20'00"	"42999.9305555556"	"  20.5000"	"  84.0000"	""	""	""	""	""	""	
"09/21/2017 22:30'00"	"42999.9375000000"	"  20.5000"	"  84.0000"	""	""	""	""	""	""	
"09/21/2017 22:40'00"	"42999.9444444444"	"  20.3000"	"  83.0000"	""	""	""	""	""	""	
"09/21/2017 22:50'00"	"42999.9513888889"	"  20.3000"	"  86.0000"	""	""	""	""	""	""	
"09/21/2017 23:00'00"	"42999.9583333333"	"  20.2000"	"  87.0000"	""	""	""	""	""	""	
"09/21/2017 23:10'00"	"42999.9652777778"	"  20.1000"	"  88.0000"	""	""	""	""	""	""	
"09/21/2017 23:20'00"	"42999.9722222222"	"  19.9000"	"  88.0000"	""	""	""	""	""	""	
"09/21/2017 23:30'00"	"42999.9791666667"	"  19.8000"	"  89.0000"	""	""	""	""	""	""	
"09/21/2017 23:40'00"	"42999.9861111111"	"  19.7000"	"  86.0000"	""	""	""	""	""	""	
"09/21/2017 23:50'00"	"42999.9930555556"	"  19.8000"	"  85.0000"	""	""	""	""	""	""	
"09/22/2017 00:00'00"	"43000.0000000000"	"  19.7000"	"  86.0000"	""	""	""	""	""	""	
"09/22/2017 00:10'00"	"43000.0069444444"	"  19.6000"	"  87.0000"	""	""	""	""	""	""	
"09/22/2017 00:20'00"	"43000.0138888889"	"  19.4000"	"  88.0000"	""	""	""	""	""	""	
"09/22/2017 00:30'00"	"43000.0208333333"	"  19.3000"	"  87.0000"	""	""	""	""	""	""	
"09/22/2017 00:40'00"	"43000.0277777778"	"  19.1000"	"  86.0000"	""	""	""	""	""	""	
"09/22/2017 00:50'00"	"43000.0347222222"	"  18.9000"	"  86.0000"	""	""	""	""	""	""	
"09/22/2017 01:00'00"	"43000.0416666667"	"  18.6000"	"  88.0000"	""	""	""	""	""	""	
"09/22/2017 01:10'00"	"43000.0486111111"	"  18.6000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 01:20'00"	"43000.0555555556"	"  18.4000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 01:30'00"	"43000.0625000000"	"  18.3000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 01:40'00"	"43000.0694444444"	"  18.3000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 01:50'00"	"43000.0763888889"	"  18.4000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 02:00'00"	"43000.0833333333"	"  18.3000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 02:10'00"	"43000.0902777778"	"  18.3000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 02:20'00"	"43000.0972222222"	"  18.5000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 02:30'00"	"43000.1041666667"	"  18.3000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 02:40'00"	"43000.1111111111"	"  18.1000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 02:50'00"	"43000.1180555556"	"  18.0000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 03:00'00"	"43000.1250000000"	"  17.9000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 03:10'00"	"43000.1319444444"	"  17.8000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 03:20'00"	"43000.1388888889"	"  17.8000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 03:30'00"	"43000.1458333333"	"  17.6000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 03:40'00"	"43000.1527777778"	"  17.6000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 03:50'00"	"43000.1597222222"	"  17.6000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 04:00'00"	"43000.1666666667"	"  17.6000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 04:10'00"	"43000.1736111111"	"  17.5000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 04:20'00"	"43000.1805555556"	"  17.5000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 04:30'00"	"43000.1875000000"	"  17.6000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 04:40'00"	"43000.1944444444"	"  17.7000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 04:50'00"	"43000.2013888889"	"  17.7000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 05:00'00"	"43000.2083333333"	"  17.6000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 05:10'00"	"43000.2152777778"	"  17.6000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 05:20'00"	"43000.2222222222"	"  17.6000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 05:30'00"	"43000.2291666667"	"  17.6000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 05:40'00"	"43000.2361111111"	"  17.4000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 05:50'00"	"43000.2430555556"	"  17.5000"	"  93.0000"	""	""	""	""	""	""	
"09/22/2017 06:00'00"	"43000.2500000000"	"  17.5000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 06:10'00"	"43000.2569444444"	"  17.8000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 06:20'00"	"43000.2638888889"	"  18.2000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 06:30'00"	"43000.2708333333"	"  18.4000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 06:40'00"	"43000.2777777778"	"  18.8000"	"  89.0000"	""	""	""	""	""	""	
"09/22/2017 06:50'00"	"43000.2847222222"	"  18.9000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 07:00'00"	"43000.2916666667"	"  19.2000"	"  89.0000"	""	""	""	""	""	""	
"09/22/2017 07:10'00"	"43000.2986111111"	"  19.6000"	"  85.0000"	""	""	""	""	""	""	
"09/22/2017 07:20'00"	"43000.3055555556"	"  20.2000"	"  80.0000"	""	""	""	""	""	""	
"09/22/2017 07:30'00"	"43000.3125000000"	"  20.7000"	"  77.0000"	""	""	""	""	""	""	
"09/22/2017 07:40'00"	"43000.3194444444"	"  21.6000"	"  73.0000"	""	""	""	""	""	""	
"09/22/2017 07:50'00"	"43000.3263888889"	"  21.9000"	"  75.0000"	""	""	""	""	""	""	
"09/22/2017 08:00'00"	"43000.3333333333"	"  22.5000"	"  71.0000"	""	""	""	""	""	""	
"09/22/2017 08:10'00"	"43000.3402777778"	"  22.8000"	"  68.0000"	""	""	""	""	""	""	
"09/22/2017 08:20'00"	"43000.3472222222"	"  23.5000"	"  70.0000"	""	""	""	""	""	""	
"09/22/2017 08:30'00"	"43000.3541666667"	"  23.3000"	"  87.0000"	""	""	""	""	""	""	
"09/22/2017 08:40'00"	"43000.3611111111"	"  21.4000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 08:50'00"	"43000.3680555556"	"  21.6000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 09:00'00"	"43000.3750000000"	"  22.4000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 09:10'00"	"43000.3819444444"	"  23.8000"	"  97.0000"	""	""	""	""	""	""	
"09/22/2017 09:20'00"	"43000.3888888889"	"  23.7000"	"  88.0000"	""	""	""	""	""	""	
"09/22/2017 09:30'00"	"43000.3958333333"	"  23.9000"	"  83.0000"	""	""	""	""	""	""	
"09/22/2017 09:40'00"	"43000.4027777778"	"  24.5000"	"  80.0000"	""	""	""	""	""	""	
"09/22/2017 09:50'00"	"43000.4097222222"	"  24.8000"	"  78.0000"	""	""	""	""	""	""	
"09/22/2017 10:00'00"	"43000.4166666667"	"  24.6000"	"  74.0000"	""	""	""	""	""	""	
"09/22/2017 10:10'00"	"43000.4236111111"	"  24.2000"	"  79.0000"	""	""	""	""	""	""	
"09/22/2017 10:20'00"	"43000.4305555556"	"  23.9000"	"  80.0000"	""	""	""	""	""	""	
"09/22/2017 10:30'00"	"43000.4375000000"	"  23.8000"	"  85.0000"	""	""	""	""	""	""	
"09/22/2017 10:40'00"	"43000.4444444444"	"  23.9000"	"  81.0000"	""	""	""	""	""	""	
"09/22/2017 10:50'00"	"43000.4513888889"	"  23.9000"	"  85.0000"	""	""	""	""	""	""	
"09/22/2017 11:00'00"	"43000.4583333333"	"  23.8000"	"  84.0000"	""	""	""	""	""	""	
"09/22/2017 11:10'00"	"43000.4652777778"	"  23.9000"	"  85.0000"	""	""	""	""	""	""	
"09/22/2017 11:20'00"	"43000.4722222222"	"  23.9000"	"  81.0000"	""	""	""	""	""	""	
"09/22/2017 11:30'00"	"43000.4791666667"	"  24.2000"	"  81.0000"	""	""	""	""	""	""	
"09/22/2017 11:40'00"	"43000.4861111111"	"  24.3000"	"  79.0000"	""	""	""	""	""	""	
"09/22/2017 11:50'00"	"43000.4930555556"	"  24.4000"	"  77.0000"	""	""	""	""	""	""	
"09/22/2017 12:00'00"	"43000.5000000000"	"  24.5000"	"  82.0000"	""	""	""	""	""	""	
"09/22/2017 12:10'00"	"43000.5069444444"	"  24.5000"	"  78.0000"	""	""	""	""	""	""	
"09/22/2017 12:20'00"	"43000.5138888889"	"  24.5000"	"  79.0000"	""	""	""	""	""	""	
"09/22/2017 12:30'00"	"43000.5208333333"	"  24.5000"	"  78.0000"	""	""	""	""	""	""	
"09/22/2017 12:40'00"	"43000.5277777778"	"  24.5000"	"  81.0000"	""	""	""	""	""	""	
"09/22/2017 12:50'00"	"43000.5347222222"	"  24.3000"	"  81.0000"	""	""	""	""	""	""	
"09/22/2017 13:00'00"	"43000.5416666667"	"  24.3000"	"  80.0000"	""	""	""	""	""	""	
"09/22/2017 13:10'00"	"43000.5486111111"	"  24.2000"	"  79.0000"	""	""	""	""	""	""	
"09/22/2017 13:20'00"	"43000.5555555556"	"  24.0000"	"  80.0000"	""	""	""	""	""	""	
"09/22/2017 13:30'00"	"43000.5625000000"	"  24.2000"	"  79.0000"	""	""	""	""	""	""	
"09/22/2017 13:40'00"	"43000.5694444444"	"  24.3000"	"  78.0000"	""	""	""	""	""	""	
"09/22/2017 13:50'00"	"43000.5763888889"	"  24.6000"	"  73.0000"	""	""	""	""	""	""	
"09/22/2017 14:00'00"	"43000.5833333333"	"  24.6000"	"  76.0000"	""	""	""	""	""	""	
"09/22/2017 14:10'00"	"43000.5902777778"	"  24.3000"	"  78.0000"	""	""	""	""	""	""	
"09/22/2017 14:20'00"	"43000.5972222222"	"  24.0000"	"  79.0000"	""	""	""	""	""	""	
"09/22/2017 14:30'00"	"43000.6041666667"	"  23.7000"	"  82.0000"	""	""	""	""	""	""	
"09/22/2017 14:40'00"	"43000.6111111111"	"  23.3000"	"  86.0000"	""	""	""	""	""	""	
"09/22/2017 14:50'00"	"43000.6180555556"	"  23.1000"	"  89.0000"	""	""	""	""	""	""	
"09/22/2017 15:00'00"	"43000.6250000000"	"  23.1000"	"  92.0000"	""	""	""	""	""	""	
"09/22/2017 15:10'00"	"43000.6319444444"	"  23.1000"	"  94.0000"	""	""	""	""	""	""	
"09/22/2017 15:20'00"	"43000.6388888889"	"  23.1000"	"  94.0000"	""	""	""	""	""	""	
"09/22/2017 15:30'00"	"43000.6458333333"	"  23.0000"	"  94.0000"	""	""	""	""	""	""	
"09/22/2017 15:40'00"	"43000.6527777778"	"  22.9000"	"  94.0000"	""	""	""	""	""	""	
"09/22/2017 15:50'00"	"43000.6597222222"	"  22.7000"	"  93.0000"	""	""	""	""	""	""	
"09/22/2017 16:00'00"	"43000.6666666667"	"  22.4000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 16:10'00"	"43000.6736111111"	"  22.1000"	"  87.0000"	""	""	""	""	""	""	
"09/22/2017 16:20'00"	"43000.6805555556"	"  22.0000"	"  87.0000"	""	""	""	""	""	""	
"09/22/2017 16:30'00"	"43000.6875000000"	"  22.0000"	"  86.0000"	""	""	""	""	""	""	
"09/22/2017 16:40'00"	"43000.6944444444"	"  22.0000"	"  87.0000"	""	""	""	""	""	""	
"09/22/2017 16:50'00"	"43000.7013888889"	"  21.9000"	"  90.0000"	""	""	""	""	""	""	
"09/22/2017 17:00'00"	"43000.7083333333"	"  21.6000"	"  89.0000"	""	""	""	""	""	""	
"09/22/2017 17:10'00"	"43000.7152777778"	"  21.3000"	"  88.0000"	""	""	""	""	""	""	
"09/22/2017 17:20'00"	"43000.7222222222"	"  21.2000"	"  87.0000"	""	""	""	""	""	""	
"09/22/2017 17:30'00"	"43000.7291666667"	"  21.1000"	"  89.0000"	""	""	""	""	""	""	
"09/22/2017 17:40'00"	"43000.7361111111"	"  21.1000"	"  91.0000"	""	""	""	""	""	""	
"09/22/2017 17:50'00"	"43000.7430555556"	"  20.9000"	"  95.0000"	""	""	""	""	""	""	
"09/22/2017 18:00'00"	"43000.7500000000"	"  21.0000"	"  97.0000"	""	""	""	""	""	""	
"09/22/2017 18:10'00"	"43000.7569444444"	"  20.9000"	"  97.0000"	""	""	""	""	""	""	
"09/22/2017 18:20'00"	"43000.7638888889"	"  20.9000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 18:30'00"	"43000.7708333333"	"  20.8000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 18:40'00"	"43000.7777777778"	"  20.9000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 18:50'00"	"43000.7847222222"	"  20.8000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 19:00'00"	"43000.7916666667"	"  20.4000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 19:10'00"	"43000.7986111111"	"  20.3000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 19:20'00"	"43000.8055555556"	"  20.2000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 19:30'00"	"43000.8125000000"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 19:40'00"	"43000.8194444444"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 19:50'00"	"43000.8263888889"	"  19.5000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 20:00'00"	"43000.8333333333"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 20:10'00"	"43000.8402777778"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 20:20'00"	"43000.8472222222"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 20:30'00"	"43000.8541666667"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 20:40'00"	"43000.8611111111"	"  19.4000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 20:50'00"	"43000.8680555556"	"  19.3000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 21:00'00"	"43000.8750000000"	"  19.4000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 21:10'00"	"43000.8819444444"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 21:20'00"	"43000.8888888889"	"  19.3000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 21:30'00"	"43000.8958333333"	"  19.3000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 21:40'00"	"43000.9027777778"	"  19.2000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 21:50'00"	"43000.9097222222"	"  19.4000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 22:00'00"	"43000.9166666667"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 22:10'00"	"43000.9236111111"	"  19.6000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 22:20'00"	"43000.9305555556"	"  19.8000"	"  97.0000"	""	""	""	""	""	""	
"09/22/2017 22:30'00"	"43000.9375000000"	"  19.8000"	"  97.0000"	""	""	""	""	""	""	
"09/22/2017 22:40'00"	"43000.9444444444"	"  19.9000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 22:50'00"	"43000.9513888889"	"  19.9000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 23:00'00"	"43000.9583333333"	"  19.8000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 23:10'00"	"43000.9652777778"	"  19.8000"	"  97.0000"	""	""	""	""	""	""	
"09/22/2017 23:20'00"	"43000.9722222222"	"  19.9000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 23:30'00"	"43000.9791666667"	"  19.9000"	"  98.0000"	""	""	""	""	""	""	
"09/22/2017 23:40'00"	"43000.9861111111"	"  19.8000"	"  99.0000"	""	""	""	""	""	""	
"09/22/2017 23:50'00"	"43000.9930555556"	"  19.8000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 00:00'00"	"43001.0000000000"	"  19.8000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 00:10'00"	"43001.0069444444"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 00:20'00"	"43001.0138888889"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 00:30'00"	"43001.0208333333"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 00:40'00"	"43001.0277777778"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 00:50'00"	"43001.0347222222"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 01:00'00"	"43001.0416666667"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 01:10'00"	"43001.0486111111"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 01:20'00"	"43001.0555555556"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 01:30'00"	"43001.0625000000"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 01:40'00"	"43001.0694444444"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 01:50'00"	"43001.0763888889"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 02:00'00"	"43001.0833333333"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 02:10'00"	"43001.0902777778"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 02:20'00"	"43001.0972222222"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 02:30'00"	"43001.1041666667"	"  19.8000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 02:40'00"	"43001.1111111111"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 02:50'00"	"43001.1180555556"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 03:00'00"	"43001.1250000000"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 03:10'00"	"43001.1319444444"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 03:20'00"	"43001.1388888889"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 03:30'00"	"43001.1458333333"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 03:40'00"	"43001.1527777778"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 03:50'00"	"43001.1597222222"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 04:00'00"	"43001.1666666667"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 04:10'00"	"43001.1736111111"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 04:20'00"	"43001.1805555556"	"  19.6000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 04:30'00"	"43001.1875000000"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 04:40'00"	"43001.1944444444"	"  19.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 04:50'00"	"43001.2013888889"	"  19.8000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 05:00'00"	"43001.2083333333"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 05:10'00"	"43001.2152777778"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 05:20'00"	"43001.2222222222"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 05:30'00"	"43001.2291666667"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 05:40'00"	"43001.2361111111"	"  19.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 05:50'00"	"43001.2430555556"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 06:00'00"	"43001.2500000000"	"  20.0000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 06:10'00"	"43001.2569444444"	"  20.2000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 06:20'00"	"43001.2638888889"	"  20.5000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 06:30'00"	"43001.2708333333"	"  20.7000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 06:40'00"	"43001.2777777778"	"  20.8000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 06:50'00"	"43001.2847222222"	"  20.8000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 07:00'00"	"43001.2916666667"	"  20.9000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 07:10'00"	"43001.2986111111"	"  21.2000"	"  99.0000"	""	""	""	""	""	""	
"09/23/2017 07:20'00"	"43001.3055555556"	"  21.5000"	"  98.0000"	""	""	""	""	""	""	
"09/23/2017 07:30'00"	"43001.3125000000"	"  21.8000"	"  94.0000"	""	""	""	""	""	""	
"09/23/2017 07:40'00"	"43001.3194444444"	"  22.2000"	"  90.0000"	""	""	""	""	""	""	
"09/23/2017 07:50'00"	"43001.3263888889"	"  22.4000"	"  87.0000"	""	""	""	""	""	""	
"09/23/2017 08:00'00"	"43001.3333333333"	"  22.7000"	"  86.0000"	""	""	""	""	""	""	
"09/23/2017 08:10'00"	"43001.3402777778"	"  23.1000"	"  86.0000"	""	""	""	""	""	""	
"09/23/2017 08:20'00"	"43001.3472222222"	"  23.7000"	"  81.0000"	""	""	""	""	""	""	
