"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"°C"	"°C"	""	""	""	""	""	""
"10/15/2016 21:20'00"	"42658.8888888889"	"  14.5000"	"  19.3000"	""	""	""	""	""	""	
"10/15/2016 21:30'00"	"42658.8958333333"	"  14.6000"	"  19.2000"	""	""	""	""	""	""	
"10/15/2016 21:40'00"	"42658.9027777778"	"  14.6000"	"  19.2000"	""	""	""	""	""	""	
"10/15/2016 21:50'00"	"42658.9097222222"	"  14.1000"	"  19.2000"	""	""	""	""	""	""	
"10/15/2016 22:00'00"	"42658.9166666667"	"  14.5000"	"  19.1000"	""	""	""	""	""	""	
"10/15/2016 22:10'00"	"42658.9236111111"	"  14.4000"	"  19.1000"	""	""	""	""	""	""	
"10/15/2016 22:20'00"	"42658.9305555556"	"  14.5000"	"  19.0000"	""	""	""	""	""	""	
"10/15/2016 22:30'00"	"42658.9375000000"	"  14.6000"	"  19.0000"	""	""	""	""	""	""	
"10/15/2016 22:40'00"	"42658.9444444444"	"  14.9000"	"  18.9000"	""	""	""	""	""	""	
"10/15/2016 22:50'00"	"42658.9513888889"	"  14.9000"	"  18.9000"	""	""	""	""	""	""	
"10/15/2016 23:00'00"	"42658.9583333333"	"  14.3000"	"  18.9000"	""	""	""	""	""	""	
"10/15/2016 23:10'00"	"42658.9652777778"	"  14.2000"	"  18.8000"	""	""	""	""	""	""	
"10/15/2016 23:20'00"	"42658.9722222222"	"  14.4000"	"  18.8000"	""	""	""	""	""	""	
"10/15/2016 23:30'00"	"42658.9791666667"	"  13.8000"	"  18.8000"	""	""	""	""	""	""	
"10/15/2016 23:40'00"	"42658.9861111111"	"  14.2000"	"  18.7000"	""	""	""	""	""	""	
"10/15/2016 23:50'00"	"42658.9930555556"	"  13.6000"	"  18.7000"	""	""	""	""	""	""	
"10/16/2016 00:00'00"	"42659.0000000000"	"  13.8000"	"  18.7000"	""	""	""	""	""	""	
"10/16/2016 00:10'00"	"42659.0069444444"	"  13.8000"	"  18.6000"	""	""	""	""	""	""	
"10/16/2016 00:20'00"	"42659.0138888889"	"  13.1000"	"  18.6000"	""	""	""	""	""	""	
"10/16/2016 00:30'00"	"42659.0208333333"	"  13.5000"	"  18.5000"	""	""	""	""	""	""	
"10/16/2016 00:40'00"	"42659.0277777778"	"  13.8000"	"  18.5000"	""	""	""	""	""	""	
"10/16/2016 00:50'00"	"42659.0347222222"	"  13.8000"	"  18.5000"	""	""	""	""	""	""	
"10/16/2016 01:00'00"	"42659.0416666667"	"  13.9000"	"  18.4000"	""	""	""	""	""	""	
"10/16/2016 01:10'00"	"42659.0486111111"	"  13.4000"	"  18.5000"	""	""	""	""	""	""	
"10/16/2016 01:20'00"	"42659.0555555556"	"  13.0000"	"  18.4000"	""	""	""	""	""	""	
"10/16/2016 01:30'00"	"42659.0625000000"	"  13.5000"	"  18.4000"	""	""	""	""	""	""	
"10/16/2016 01:40'00"	"42659.0694444444"	"  14.0000"	"  18.3000"	""	""	""	""	""	""	
"10/16/2016 01:50'00"	"42659.0763888889"	"  13.6000"	"  18.3000"	""	""	""	""	""	""	
"10/16/2016 02:00'00"	"42659.0833333333"	"  13.3000"	"  18.3000"	""	""	""	""	""	""	
"10/16/2016 02:10'00"	"42659.0902777778"	"  13.7000"	"  18.2000"	""	""	""	""	""	""	
"10/16/2016 02:20'00"	"42659.0972222222"	"  13.9000"	"  18.2000"	""	""	""	""	""	""	
"10/16/2016 02:30'00"	"42659.1041666667"	"  14.1000"	"  18.2000"	""	""	""	""	""	""	
"10/16/2016 02:40'00"	"42659.1111111111"	"  13.9000"	"  18.2000"	""	""	""	""	""	""	
"10/16/2016 02:50'00"	"42659.1180555556"	"  13.6000"	"  18.2000"	""	""	""	""	""	""	
"10/16/2016 03:00'00"	"42659.1250000000"	"  13.9000"	"  18.2000"	""	""	""	""	""	""	
"10/16/2016 03:10'00"	"42659.1319444444"	"  13.5000"	"  18.1000"	""	""	""	""	""	""	
"10/16/2016 03:20'00"	"42659.1388888889"	"  13.4000"	"  18.1000"	""	""	""	""	""	""	
"10/16/2016 03:30'00"	"42659.1458333333"	"  13.7000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 03:40'00"	"42659.1527777778"	"  13.5000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 03:50'00"	"42659.1597222222"	"  13.5000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 04:00'00"	"42659.1666666667"	"  13.2000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 04:10'00"	"42659.1736111111"	"  13.6000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 04:20'00"	"42659.1805555556"	"  13.2000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 04:30'00"	"42659.1875000000"	"  13.5000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 04:40'00"	"42659.1944444444"	"  13.5000"	"  17.9000"	""	""	""	""	""	""	
"10/16/2016 04:50'00"	"42659.2013888889"	"  13.6000"	"  17.9000"	""	""	""	""	""	""	
"10/16/2016 05:00'00"	"42659.2083333333"	"  13.4000"	"  17.9000"	""	""	""	""	""	""	
"10/16/2016 05:10'00"	"42659.2152777778"	"  13.0000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 05:20'00"	"42659.2222222222"	"  13.4000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 05:30'00"	"42659.2291666667"	"  13.7000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 05:40'00"	"42659.2361111111"	"  13.8000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 05:50'00"	"42659.2430555556"	"  13.3000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 06:00'00"	"42659.2500000000"	"  13.3000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 06:10'00"	"42659.2569444444"	"  13.8000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 06:20'00"	"42659.2638888889"	"  13.7000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 06:30'00"	"42659.2708333333"	"  13.7000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 06:40'00"	"42659.2777777778"	"  13.9000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 06:50'00"	"42659.2847222222"	"  14.0000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 07:00'00"	"42659.2916666667"	"  14.5000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 07:10'00"	"42659.2986111111"	"  14.3000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 07:20'00"	"42659.3055555556"	"  14.4000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 07:30'00"	"42659.3125000000"	"  14.7000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 07:40'00"	"42659.3194444444"	"  15.2000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 07:50'00"	"42659.3263888889"	"  16.4000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 08:00'00"	"42659.3333333333"	"  17.6000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 08:10'00"	"42659.3402777778"	"  19.0000"	"  17.7000"	""	""	""	""	""	""	
"10/16/2016 08:20'00"	"42659.3472222222"	"  19.0000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 08:30'00"	"42659.3541666667"	"  20.0000"	"  17.8000"	""	""	""	""	""	""	
"10/16/2016 08:40'00"	"42659.3611111111"	"  21.1000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 08:50'00"	"42659.3680555556"	"  21.8000"	"  18.0000"	""	""	""	""	""	""	
"10/16/2016 09:00'00"	"42659.3750000000"	"  22.6000"	"  18.1000"	""	""	""	""	""	""	
"10/16/2016 09:10'00"	"42659.3819444444"	"  22.8000"	"  18.2000"	""	""	""	""	""	""	
"10/16/2016 09:20'00"	"42659.3888888889"	"  23.9000"	"  18.3000"	""	""	""	""	""	""	
"10/16/2016 09:30'00"	"42659.3958333333"	"  24.6000"	"  18.4000"	""	""	""	""	""	""	
"10/16/2016 09:40'00"	"42659.4027777778"	"  25.6000"	"  18.5000"	""	""	""	""	""	""	
"10/16/2016 09:50'00"	"42659.4097222222"	"  25.7000"	"  18.6000"	""	""	""	""	""	""	
"10/16/2016 10:00'00"	"42659.4166666667"	"  25.4000"	"  18.7000"	""	""	""	""	""	""	
"10/16/2016 10:10'00"	"42659.4236111111"	"  27.1000"	"  18.8000"	""	""	""	""	""	""	
"10/16/2016 10:20'00"	"42659.4305555556"	"  28.9000"	"  19.0000"	""	""	""	""	""	""	
"10/16/2016 10:30'00"	"42659.4375000000"	"  27.4000"	"  19.1000"	""	""	""	""	""	""	
"10/16/2016 10:40'00"	"42659.4444444444"	"  30.3000"	"  19.3000"	""	""	""	""	""	""	
"10/16/2016 10:50'00"	"42659.4513888889"	"  28.0000"	"  19.4000"	""	""	""	""	""	""	
"10/16/2016 11:00'00"	"42659.4583333333"	"  28.3000"	"  19.5000"	""	""	""	""	""	""	
"10/16/2016 11:10'00"	"42659.4652777778"	"  28.9000"	"  19.6000"	""	""	""	""	""	""	
"10/16/2016 11:20'00"	"42659.4722222222"	"  29.3000"	"  19.7000"	""	""	""	""	""	""	
"10/16/2016 11:30'00"	"42659.4791666667"	"  28.3000"	"  19.9000"	""	""	""	""	""	""	
"10/16/2016 11:40'00"	"42659.4861111111"	"  28.0000"	"  20.0000"	""	""	""	""	""	""	
"10/16/2016 11:50'00"	"42659.4930555556"	"  28.7000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 12:00'00"	"42659.5000000000"	"  30.3000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 12:10'00"	"42659.5069444444"	"  30.4000"	"  20.4000"	""	""	""	""	""	""	
"10/16/2016 12:20'00"	"42659.5138888889"	"  30.5000"	"  20.5000"	""	""	""	""	""	""	
"10/16/2016 12:30'00"	"42659.5208333333"	"  30.3000"	"  20.6000"	""	""	""	""	""	""	
"10/16/2016 12:40'00"	"42659.5277777778"	"  30.5000"	"  20.8000"	""	""	""	""	""	""	
"10/16/2016 12:50'00"	"42659.5347222222"	"  29.6000"	"  20.9000"	""	""	""	""	""	""	
"10/16/2016 13:00'00"	"42659.5416666667"	"  29.7000"	"  21.1000"	""	""	""	""	""	""	
"10/16/2016 13:10'00"	"42659.5486111111"	"  28.5000"	"  21.2000"	""	""	""	""	""	""	
"10/16/2016 13:20'00"	"42659.5555555556"	"  28.1000"	"  21.3000"	""	""	""	""	""	""	
"10/16/2016 13:30'00"	"42659.5625000000"	"  28.2000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 13:40'00"	"42659.5694444444"	"  26.3000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 13:50'00"	"42659.5763888889"	"  27.0000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 14:00'00"	"42659.5833333333"	"  25.6000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 14:10'00"	"42659.5902777778"	"  25.4000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 14:20'00"	"42659.5972222222"	"  25.4000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 14:30'00"	"42659.6041666667"	"  26.4000"	"  21.5000"	""	""	""	""	""	""	
"10/16/2016 14:40'00"	"42659.6111111111"	"  25.9000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 14:50'00"	"42659.6180555556"	"  27.2000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 15:00'00"	"42659.6250000000"	"  26.8000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 15:10'00"	"42659.6319444444"	"  24.1000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 15:20'00"	"42659.6388888889"	"  24.0000"	"  21.4000"	""	""	""	""	""	""	
"10/16/2016 15:30'00"	"42659.6458333333"	"  23.5000"	"  21.3000"	""	""	""	""	""	""	
"10/16/2016 15:40'00"	"42659.6527777778"	"  22.8000"	"  21.3000"	""	""	""	""	""	""	
"10/16/2016 15:50'00"	"42659.6597222222"	"  22.6000"	"  21.3000"	""	""	""	""	""	""	
"10/16/2016 16:00'00"	"42659.6666666667"	"  22.4000"	"  21.2000"	""	""	""	""	""	""	
"10/16/2016 16:10'00"	"42659.6736111111"	"  22.1000"	"  21.2000"	""	""	""	""	""	""	
"10/16/2016 16:20'00"	"42659.6805555556"	"  21.9000"	"  21.2000"	""	""	""	""	""	""	
"10/16/2016 16:30'00"	"42659.6875000000"	"  21.5000"	"  21.1000"	""	""	""	""	""	""	
"10/16/2016 16:40'00"	"42659.6944444444"	"  21.3000"	"  21.1000"	""	""	""	""	""	""	
"10/16/2016 16:50'00"	"42659.7013888889"	"  20.7000"	"  21.0000"	""	""	""	""	""	""	
"10/16/2016 17:00'00"	"42659.7083333333"	"  20.1000"	"  21.0000"	""	""	""	""	""	""	
"10/16/2016 17:10'00"	"42659.7152777778"	"  19.9000"	"  21.0000"	""	""	""	""	""	""	
"10/16/2016 17:20'00"	"42659.7222222222"	"  19.5000"	"  20.9000"	""	""	""	""	""	""	
"10/16/2016 17:30'00"	"42659.7291666667"	"  19.2000"	"  20.9000"	""	""	""	""	""	""	
"10/16/2016 17:40'00"	"42659.7361111111"	"  19.2000"	"  20.9000"	""	""	""	""	""	""	
"10/16/2016 17:50'00"	"42659.7430555556"	"  19.0000"	"  20.8000"	""	""	""	""	""	""	
"10/16/2016 18:00'00"	"42659.7500000000"	"  19.2000"	"  20.8000"	""	""	""	""	""	""	
"10/16/2016 18:10'00"	"42659.7569444444"	"  18.9000"	"  20.7000"	""	""	""	""	""	""	
"10/16/2016 18:20'00"	"42659.7638888889"	"  19.0000"	"  20.6000"	""	""	""	""	""	""	
"10/16/2016 18:30'00"	"42659.7708333333"	"  19.1000"	"  20.6000"	""	""	""	""	""	""	
"10/16/2016 18:40'00"	"42659.7777777778"	"  19.0000"	"  20.5000"	""	""	""	""	""	""	
"10/16/2016 18:50'00"	"42659.7847222222"	"  19.0000"	"  20.5000"	""	""	""	""	""	""	
"10/16/2016 19:00'00"	"42659.7916666667"	"  18.8000"	"  20.5000"	""	""	""	""	""	""	
"10/16/2016 19:10'00"	"42659.7986111111"	"  19.0000"	"  20.5000"	""	""	""	""	""	""	
"10/16/2016 19:20'00"	"42659.8055555556"	"  19.1000"	"  20.5000"	""	""	""	""	""	""	
"10/16/2016 19:30'00"	"42659.8125000000"	"  19.2000"	"  20.4000"	""	""	""	""	""	""	
"10/16/2016 19:40'00"	"42659.8194444444"	"  19.5000"	"  20.4000"	""	""	""	""	""	""	
"10/16/2016 19:50'00"	"42659.8263888889"	"  19.5000"	"  20.3000"	""	""	""	""	""	""	
"10/16/2016 20:00'00"	"42659.8333333333"	"  19.5000"	"  20.3000"	""	""	""	""	""	""	
"10/16/2016 20:10'00"	"42659.8402777778"	"  19.6000"	"  20.4000"	""	""	""	""	""	""	
"10/16/2016 20:20'00"	"42659.8472222222"	"  19.4000"	"  20.3000"	""	""	""	""	""	""	
"10/16/2016 20:30'00"	"42659.8541666667"	"  19.6000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 20:40'00"	"42659.8611111111"	"  19.6000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 20:50'00"	"42659.8680555556"	"  19.7000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 21:00'00"	"42659.8750000000"	"  19.7000"	"  20.3000"	""	""	""	""	""	""	
"10/16/2016 21:10'00"	"42659.8819444444"	"  19.7000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 21:20'00"	"42659.8888888889"	"  19.7000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 21:30'00"	"42659.8958333333"	"  19.6000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 21:40'00"	"42659.9027777778"	"  19.4000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 21:50'00"	"42659.9097222222"	"  19.3000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 22:00'00"	"42659.9166666667"	"  19.3000"	"  20.2000"	""	""	""	""	""	""	
"10/16/2016 22:10'00"	"42659.9236111111"	"  19.1000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 22:20'00"	"42659.9305555556"	"  19.4000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 22:30'00"	"42659.9375000000"	"  19.3000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 22:40'00"	"42659.9444444444"	"  19.5000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 22:50'00"	"42659.9513888889"	"  19.7000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 23:00'00"	"42659.9583333333"	"  19.7000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 23:10'00"	"42659.9652777778"	"  19.6000"	"  20.0000"	""	""	""	""	""	""	
"10/16/2016 23:20'00"	"42659.9722222222"	"  19.7000"	"  20.0000"	""	""	""	""	""	""	
"10/16/2016 23:30'00"	"42659.9791666667"	"  20.0000"	"  20.0000"	""	""	""	""	""	""	
"10/16/2016 23:40'00"	"42659.9861111111"	"  19.9000"	"  20.1000"	""	""	""	""	""	""	
"10/16/2016 23:50'00"	"42659.9930555556"	"  19.8000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 00:00'00"	"42660.0000000000"	"  19.8000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 00:10'00"	"42660.0069444444"	"  19.8000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 00:20'00"	"42660.0138888889"	"  19.7000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 00:30'00"	"42660.0208333333"	"  19.8000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 00:40'00"	"42660.0277777778"	"  19.9000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 00:50'00"	"42660.0347222222"	"  20.0000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 01:00'00"	"42660.0416666667"	"  20.0000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 01:10'00"	"42660.0486111111"	"  20.0000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 01:20'00"	"42660.0555555556"	"  20.0000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 01:30'00"	"42660.0625000000"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 01:40'00"	"42660.0694444444"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 01:50'00"	"42660.0763888889"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 02:00'00"	"42660.0833333333"	"  19.9000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 02:10'00"	"42660.0902777778"	"  19.6000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 02:20'00"	"42660.0972222222"	"  19.9000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 02:30'00"	"42660.1041666667"	"  20.0000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 02:40'00"	"42660.1111111111"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 02:50'00"	"42660.1180555556"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 03:00'00"	"42660.1250000000"	"  20.2000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 03:10'00"	"42660.1319444444"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 03:20'00"	"42660.1388888889"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 03:30'00"	"42660.1458333333"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 03:40'00"	"42660.1527777778"	"  20.2000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 03:50'00"	"42660.1597222222"	"  20.1000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 04:00'00"	"42660.1666666667"	"  20.1000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 04:10'00"	"42660.1736111111"	"  20.0000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 04:20'00"	"42660.1805555556"	"  19.9000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 04:30'00"	"42660.1875000000"	"  19.3000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 04:40'00"	"42660.1944444444"	"  19.1000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 04:50'00"	"42660.2013888889"	"  19.0000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 05:00'00"	"42660.2083333333"	"  18.8000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 05:10'00"	"42660.2152777778"	"  18.7000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 05:20'00"	"42660.2222222222"	"  18.9000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 05:30'00"	"42660.2291666667"	"  18.7000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 05:40'00"	"42660.2361111111"	"  18.5000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 05:50'00"	"42660.2430555556"	"  18.6000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 06:00'00"	"42660.2500000000"	"  18.4000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 06:10'00"	"42660.2569444444"	"  18.4000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 06:20'00"	"42660.2638888889"	"  18.4000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 06:30'00"	"42660.2708333333"	"  18.3000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 06:40'00"	"42660.2777777778"	"  18.3000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 06:50'00"	"42660.2847222222"	"  18.4000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 07:00'00"	"42660.2916666667"	"  18.3000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 07:10'00"	"42660.2986111111"	"  18.3000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 07:20'00"	"42660.3055555556"	"  18.2000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 07:30'00"	"42660.3125000000"	"  18.2000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 07:40'00"	"42660.3194444444"	"  18.1000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 07:50'00"	"42660.3263888889"	"  18.0000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 08:00'00"	"42660.3333333333"	"  17.9000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 08:10'00"	"42660.3402777778"	"  18.0000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 08:20'00"	"42660.3472222222"	"  17.8000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 08:30'00"	"42660.3541666667"	"  17.8000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 08:40'00"	"42660.3611111111"	"  17.7000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 08:50'00"	"42660.3680555556"	"  17.8000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 09:00'00"	"42660.3750000000"	"  18.1000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 09:10'00"	"42660.3819444444"	"  18.2000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 09:20'00"	"42660.3888888889"	"  18.2000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 09:30'00"	"42660.3958333333"	"  18.0000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 09:40'00"	"42660.4027777778"	"  18.0000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 09:50'00"	"42660.4097222222"	"  17.9000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 10:00'00"	"42660.4166666667"	"  17.8000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 10:10'00"	"42660.4236111111"	"  17.8000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 10:20'00"	"42660.4305555556"	"  17.9000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 10:30'00"	"42660.4375000000"	"  18.2000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 10:40'00"	"42660.4444444444"	"  18.0000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 10:50'00"	"42660.4513888889"	"  18.3000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 11:00'00"	"42660.4583333333"	"  18.4000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 11:10'00"	"42660.4652777778"	"  18.5000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 11:20'00"	"42660.4722222222"	"  18.8000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 11:30'00"	"42660.4791666667"	"  19.3000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 11:40'00"	"42660.4861111111"	"  20.2000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 11:50'00"	"42660.4930555556"	"  20.3000"	"  19.7000"	""	""	""	""	""	""	
"10/17/2016 12:00'00"	"42660.5000000000"	"  20.3000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 12:10'00"	"42660.5069444444"	"  19.9000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 12:20'00"	"42660.5138888889"	"  20.1000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 12:30'00"	"42660.5208333333"	"  20.5000"	"  19.8000"	""	""	""	""	""	""	
"10/17/2016 12:40'00"	"42660.5277777778"	"  21.0000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 12:50'00"	"42660.5347222222"	"  22.0000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 13:00'00"	"42660.5416666667"	"  23.4000"	"  19.9000"	""	""	""	""	""	""	
"10/17/2016 13:10'00"	"42660.5486111111"	"  23.5000"	"  20.0000"	""	""	""	""	""	""	
"10/17/2016 13:20'00"	"42660.5555555556"	"  23.4000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 13:30'00"	"42660.5625000000"	"  22.7000"	"  20.1000"	""	""	""	""	""	""	
"10/17/2016 13:40'00"	"42660.5694444444"	"  22.4000"	"  20.2000"	""	""	""	""	""	""	
"10/17/2016 13:50'00"	"42660.5763888889"	"  22.2000"	"  20.2000"	""	""	""	""	""	""	
"10/17/2016 14:00'00"	"42660.5833333333"	"  22.4000"	"  20.3000"	""	""	""	""	""	""	
"10/17/2016 14:10'00"	"42660.5902777778"	"  22.4000"	"  20.3000"	""	""	""	""	""	""	
"10/17/2016 14:20'00"	"42660.5972222222"	"  22.3000"	"  20.4000"	""	""	""	""	""	""	
"10/17/2016 14:30'00"	"42660.6041666667"	"  22.1000"	"  20.4000"	""	""	""	""	""	""	
"10/17/2016 14:40'00"	"42660.6111111111"	"  22.0000"	"  20.4000"	""	""	""	""	""	""	
"10/17/2016 14:50'00"	"42660.6180555556"	"  22.1000"	"  20.5000"	""	""	""	""	""	""	
"10/17/2016 15:00'00"	"42660.6250000000"	"  21.9000"	"  20.5000"	""	""	""	""	""	""	
"10/17/2016 15:10'00"	"42660.6319444444"	"  21.8000"	"  20.4000"	""	""	""	""	""	""	
"10/17/2016 15:20'00"	"42660.6388888889"	"  21.6000"	"  20.5000"	""	""	""	""	""	""	
"10/17/2016 15:30'00"	"42660.6458333333"	"  21.3000"	"  20.5000"	""	""	""	""	""	""	
"10/17/2016 15:40'00"	"42660.6527777778"	"  21.4000"	"  20.5000"	""	""	""	""	""	""	
"10/17/2016 15:50'00"	"42660.6597222222"	"  21.2000"	"  20.5000"	""	""	""	""	""	""	
"10/17/2016 16:00'00"	"42660.6666666667"	"  20.9000"	"  20.5000"	""	""	""	""	""	""	
